tweet,class
@andrewclowater claim your photo http://t.co/ipkYl2GUcX for a chance to win free tickets to the Sept. 26 game,0
@CaroleFarhall claim your photo http://t.co/x4V9EXx6u6 for a chance to win free tickets to the Sept. 26 game,0
@Februar85555373 claim your photo http://t.co/qdD12aelO1 for a chance to win free tickets to the Sept. 26 game,0
@frangii88 claim your photo http://t.co/hhHLjBeCwG for a chance to win free tickets to the Sept. 26 game,0
@hockeyman151 claim your photo http://t.co/kDiGFK8qtZ for a chance to win free tickets to the Sept. 26 game,0
@JBaigent91 claim your photo http://t.co/NplkyYlNqL for a chance to win free tickets to the Sept. 26 game,0
@leaflover43 claim your photo http://t.co/2VqqIgcmYf for a chance to win free tickets to the Sept. 26 game,0
@leaflover43 claim your photo http://t.co/iokAeYPkmZ for a chance to win free tickets to the Sept. 26 game,0
@leaflover43 claim your photo http://t.co/wgPFghPlaU for a chance to win free tickets to the Sept. 26 game,0
@LeafsNation619 claim your photo http://t.co/bxCBfiqdBr for a chance to win free tickets to the Sept. 26 game,0
@lefeuvre123 claim your photo http://t.co/sptEeiUwQY for a chance to win free tickets to the Sept. 26 game,0
@sillipuddi79 claim your photo http://t.co/7528KbOElI for a chance to win free tickets to the Sept. 26 game,0
@TaJeo_12 claim your photo http://t.co/MCWUCqlc0k for a chance to win free tickets to the Sept. 26 game,0
@TMarchese99 claim your photo http://t.co/zPf4PANovp for a chance to win free tickets to the Sept. 26 game,0
@WoodysLeafs69 claim your photo http://t.co/SB4KjFHx0B for a chance to win free tickets to the Sept. 26 game,0
@Allie_Mo_Script Thanks for your support and for all you do for animals! ?,0
@iguiniz Thanks for all you do for animals! ?,0
@Jenn_Ann_Wo Thank you for choosing compassion over cruelty!,0
@joceyrichard All of the above can be easily veganized!,0
@madxmckinley Thanks for all you do for animals! ?,0
@TURLZZ Any reduction in meat consumption will help but of course eliminating it completely will help the most.,0
@_JustAlexandraa Slave-free entertainment. https://t.co/T4LueRwctE,0
@ilikeracin24 Read our stance here: https://t.co/h1jvHv3iPs,0
@AMonterona Use this guide to get started! <3 https://t.co/lOs0M1Tph6,0
@cincincinnamon Try vegan chicken instead! http://t.co/s35KhxcRBW,0
@DestramMG Use this guide to help you transition! http://t.co/lOs0M1Tph6,0
@From804WithLove Learn more about our work here: https://t.co/ZQqR9xHHoa,0
@martianmichaela Please help by urging Pymatuning to close its bear pits & surrender ALL of the bears to a sanctuary http://t.co/2kXCz1QUkh,0
@summersalinass You should go for it! ?? A great way to get started is to order a free vegan starter kit: http://t.co/SxUE1JSy89,0
Ladies you never cease to amaze us with all the things you are able to accomplish. What’s your goal for this weekend?,0
There are #nolimits to how you all inspire us…what inspires you? http://t.co/dDBIBzMY,0
We want to know: who always has your back and believes in your passions? Tweet us a photo and we'll give them a special shout-out!,0
Life's tests are no match for a family's bond. Tune in for the premiere of The #Watsons Go to Birmingham tonight 8/7c on .@HallmarkChannel.,0
@Keilah_Lowe That makes no sense at all. But you have a great day!,0
@taylorcoraline Agreed. No excuse for this!,0
.@Lemon_Cupid Glad we can be there for u! Hypermenorrhea is serious.We have an article on our site to help women: http://t.co/KO81RFAiCf,0
How can you feel confident when you’re young and inexperienced? #GiveAGirlABreak,0
@garrettstein96 It is bad for the animals bad for our health and bad for the environment. The choice is simple.,0
.@shannoncont .@YMCbuzz Exactly! Reminds me of my mom handing me a box of tampons wishing me luck and asking to holler with any questions :/,0
@davidnestico200 no idea what that's referring to,0
@itsAfeeling did you put your offer code in the offer code box?,0
@jasonlao https://t.co/FvWiECJeMt,0
@deffnotdrew memes. you?,0
@GeistlerM this is no place for sarcasm,0
@itsAfeeling did you click the get your tickets button?,0
@brianw_19 you actually used an exclamation mark not a period.,0
@timfolkins you may want to see a doctor about the vomiting rainbows thing Tim.,0
The weekend is approaching (um finally!) Treat yourself and a friend to something nice :)  #GiveAGirlABreak http://t.co/UC3FZk1nKb,0
The glitterati are stopping by the #AlwaysConfident Essentials Bar for some of the MUST-HAVE items #Lingeriefw14 http://t.co/RKLPyb81sG,0
Follow #AlwaysConfident this week for full access to all the haute-est couture and fashion tips at .@LingerieFW #Lingeriefw14,0
Long line to the ladies room? Strike a pose & snap your best selfie-licious pic at the #AlwaysConfident Selfie Station #Lingeriefw14,0
@ramsville come see Legends Row out front of Air Canada Centre,0
@GeistlerM http://t.co/jQYoFaNmK1,0
@justjennifer97 Heartbreaking! ??,0
@garrettstein96 We have zero need for cow's milk just like we have zero need for dog's milk or giraffe's milk.,0
RT .@maria_marin: First question for our film directors what has #GiveAGirlABreak taught you?,0
What’s your fave travel companion that keeps you feeling uh-mazingly fresh all trip long?! We want to know :) #AlwaysFresh,0
Nothing freshens up ur day like Always Sheer Liners. These tiny flexible liners will keep u #AlwaysFresh all day http://t.co/cfGVXRhJUT,0
Make sure to follow .@Always and ask your questions for .@Maria_Marin using #GiveAGirlABreak,0
Thin flexible discrete oh my! Never start your day off w/o your panties #1 must-have item – Always Sheer Liners #AlwaysFresh #BFF4L,0
It’s about THAT time. De-clutter your beauty bag to keep the essentials like our new Always Sheer Liners! Get the full scoop w/ .@FabFitFun,0
Lingerie = handle w/ care! Hand wash your delicates & use Always Sheer Liners EVERY day .@FabFitFun #AlwaysFresh http://t.co/8MoocwHAq3,0
RT .@FabFitFun: Love ur lingerie longer with 6 undie-saving tips from the panties experts .@AffinitasIntima and .@Always! #AlwaysFresh http://…,0
Sleep Awareness Week may be ending but have a great #AlwaysSleep every week with Always Ultra Thin Extra Heavy Overnight.,0
Hey ladies at the .@EspritdeShe race! Be sure to swing by our Infinity tent after you pick up your packets!,0
.@KullHannah Hello. Sorry you're having trouble finding our Infinity pads. They definitely haven't been discontinued.,0
.@KullHannah However it's up to individual stores to determine which of our Always products they choose to carry..,0
.@lindametzger Hi Linda! Always Liners can be worn everyday to keep you feeling clean dry and fresh! ;),0
.@OhLaLaChrissy .@FabFitFun Sheer is our new thin flexible - seamless liner for daily use!,0
@94Meaney Our teeth look nothing like the canine teeth of actual carnivores.,0
.@NinjaMBee Hello. We make many non-wing versions of our pads. You can see the full lineup on our website: http://t.co/t3KxFy738O,0
@RedSoxNationMT Please learn more here: http://t.co/BQG2k9oR6w,0
@SinfulJim Please learn more here: http://t.co/jBAu9ET64d,0
@uniteforsight These are the questions that drive innovation. A read on this that mentions our co-founder here: http://t.co/zmowqaKw3i,0
.@poodgeypie ..Could you please call Always using the following toll-free number:  1-855-236-3353 between 9-5 ET M-F. Thanks.,0
@JustAGCarrot Please send detailed information to CIDinfo@peta.org.,0
@Movie4Charity all inquiries to info@water.org thanks.,0
.@KullHannah It may be helpful to mention to a store manager that you'd like to see them carry Infinity again.,0
@joceyrichard It is actually the exact opposite. Please learn more here: https://t.co/vO5jq14Wlk,0
@christin_fisher We have always made it clear that the laws we support would grandfather in existing pit bulls.,0
@GopherGogo We have always made it clear that the laws we support would grandfather in existing pit bulls.,0
@Kacelove130 Of course not. We have always made it clear that the laws we support would grandfather in existing pit bulls.,0
@_minimehh For the truth about PETA's shelter of last resort please see http://t.co/pGB1LXtahI http://t.co/HmzFUAT7em.,0
@AttackOnCoffee For the truth about PETA's shelter of last resort please see https://t.co/pGB1LXtahI https://t.co/HmzFUAT7em.,0
@kaitlynxnicolee Milk from their own mothers not cows: http://t.co/MHDxOxj3vn,0
@lecavalbear Please learn how food choices affect everyone and everything around you: http://t.co/0VgTcXo3Sg,0
Okay ladies what has been your fav part of #GiveAGirlABreak so far?,0
Check out .@FabFitFun for the 411 on everything you need to stay fresh & confident this spring. Share the good news :) #AlwaysFresh,0
Want to feel fresh every moment of every day of 2013? Add a pantiliner to your morning routine! A fresh boost of confidence! #EverydayEffect,0
Last but not least please welcome the third team of #GiveAGirlABreak filmmakers and cheer them on! http://t.co/7b6O4dabzz,0
All of our #Lingeriefw14 attendees are getting selfie-ish in our #AlwaysConfident photo booth. Come join the fun! http://t.co/Ws48MicxRU,0
Alright everyone are you ready to talk to these three amazing directors? Let’s begin! #GiveAGirlABreak,0
RT .@ThePeriodBlog: Have you seen what we're giving away to celebrate .@Always 30th birthday?? #Always30 Click here to enter: http://t.co/mTw…,0
@AlbedoBennu Agreed!,0
@bwonderfal Delicious! ??,0
@jakimccarrick Agreed!,0
@LottieBeatrice Yep! ??,0
@mynameisramesh YES!! ??,0
@regueira_sandra Always! ??,0
@stinger_belmont Thank you for your support!,0
@Tay_Did_It There are many options! Soy milk rice milk almond milk coconut milk cashew milk etc.,0
@laura_benbow @sevenly Thanks Laura!,0
@GregSachse we agree. The custom @Water @CamelBak bottles make great gifts.,0
@BrianMcKayUSA Thanks for sharing such important stats with your following! #waterislife,0
@WaterAwareness1 thanks! You will be giving kids opportunities to go to school like you. #thanks,0
Well done .@InduPartha sounds like your daughter will never be uncertain about puberty! .@masalamommas #RealConvo,0
@brycerush98 Please learn more here: https://t.co/z06pPXdzzl,0
@Flipje_ we will have donor care contact you. First please email to info@water.org. Thank you!,0
@jaadeers Please learn more here: http://t.co/LMHdgTql81,0
@JocPedersonNot Please learn more here: http://t.co/USDDpYHKuC,0
@KatieDauf Please learn more here: http://t.co/jBAu9ET64d,0
@LupusDei19 Please learn more here: http://t.co/LMHdgTql81,0
@Mandy_Muehe Please learn more at https://t.co/hNEpu8lRzN.,0
@shirleybrady 2015 Vegan Fashion Award Winners Shine in PETA's First-Ever Fall Fashion Lookbook! Peek here: http://t.co/nFAVW4oF9t,0
@MziMoyakhe @Starfm_Radio you can check out our get involved page at http://t.co/IIPwmuXg87. Thanks!,0
@cbishop425 we do have solutions for water collection. Read about them http://t.co/wJC63VRJY3,0
@catlatona333 Thank you for speaking up for animals!,0
@mynameisramesh Thank you for choosing compassion over cruelty!,0
@pinksbitch86 AW what a cutie!! Thank you for choosing adoption! ?,0
@sflstormducks AW such a cutie!! Thank you for choosing adoption! ?,0
@VampbiteWinnie Thank you for choosing compassion over cruelty!,0
@GunSaurEd11 There are many options! http://t.co/MsJdexFuVB,0
@3Jamie_ball3 Please learn more at https://t.co/hNEpu8lRzN.,0
@arash_n7 Please learn more about our work here: https://t.co/ZQqR9xHHoa https://t.co/PkEMipyrB9,0
@dbrowning15 Please learn more here: https://t.co/Tz3Zb5pp6V,0
@garrettburruss Please learn more at https://t.co/hNEpu8lRzN.,0
RT .@menaleeciara: .@Always my fave thing right now is the  #likeagirl campaign- great message! I cried and I want to hug my nieces,0
Love how this article proves you can own and lead a conversation http://t.co/2ulAMfWcB6 #LikeAGirl! #gamergirl,0
From building confidence to finding happiness to being a good friend .@Maria_Marin is here to answer all your questions! #GiveAGirlABreak,0
Thanks to everyone who came out and gave it your all this past weekend in Naperville IL! Remember to .@Always put your best foot forward!,0
.@CSRugby .@ArmsParkCardiff We <3 your post doing things #LikeAGirl & may want to use it in our upcoming video celebrating girls just like you,0
.@erika_bergman We loved your video of you welding #LikeAGirl and may want to use it in our upcoming video celebrating girls just like YOU!,0
.@Maria_Marin cattiness in the workplace is something that no 1 can ignore What’s your best advice 4 positivity on the job? #GiveAGirlABreak,0
It’s almost party time! Don’t be tardy to the freshest party this season :) See you soon!,0
RT .@MissLuxLife: I wish this had been around when I was a teen! #helloflo  http://t.co/lL4061AtkU AWESOME work .@Always,0
Join .@PGmyGIVE's Twitter party today at 3pm ET. Follow .@PGmyGIVE and #GIVEHope to participate!,0
.@besweetblog is correct! Always introduced wings in 1985! #Always30 #blissdom,0
.@BonnieBernstein Appreciate the support! #LikeAGirl,0
.@ChelseaCurto Thx for your support Chelsea! #LikeAGirl,0
.@GirlsGlobe Thanks for the love!,0
.@gregolsen88 Thanks for your support!,0
.@Reflex27 .@Jessica_A_Barry Thx for the support!,0
.@RuthieDenton thank you for your support!,0
.@simplystacienet Appreciate your support!,0
"@robertpatrickT2 Today is ""Give a #DairyFreeLatteDay!"" Share one with a friend or two ?? ?? http://t.co/Wv9dKdMZ2f http://t.co/blXrhubhg5",0
"@natashagalkina Today is ""Give a #DairyFreeLatteDay!"" Share one with a friend or two ?? ?? http://t.co/Wv9dKdMZ2f http://t.co/Bu76KhvI65",0
"@pamfoundation Today is ""Give a #DairyFreeLatteDay!"" Share one with a friend or two ?? ?? http://t.co/Wv9dKdMZ2f http://t.co/Zzqg5HeasP",0
"@thelittleidiot Today is ""Give a #DairyFreeLatteDay!"" Share one with a friend or two ?? ?? http://t.co/Wv9dKdMZ2f http://t.co/zBoHP3JB9x",0
RT .@CMagwaro: .@HuffPostWomen  .@MadelineUtter .@Always I write #LikeAGirl I am an international lawyer from #Africa who rocks with daughter …,0
RT .@kaboomreaume: .@Always Fighting #LikeAGirl in BKK. http://t.co/dIy4NDea6b,0
RT .@theautumnstar: .@Always I sound #LikeAGirl. Which means I can whisper I can sing and I can ROAR!  http://t.co/JVyZK8KVOr,0
RT .@stephsadowski: To me being #likeagirl is being fierce.@Always #LikeAGirl: http://t.co/qAMuGRpdtI via .@YouTube,0
RT .@MonardaCreative: .@Always Standing up for the girls! Female #entrepreneur making art #LikeAGirl ! .@Nikki_Monarda http://t.co/1sk0SyX7Gf …,0
.@becomingthemrs Thanks for spreading the word about the #LikeAGirl movement!,0
.@CaribHapnings .@MVPTrackClub We've always run #LikeAGirl and are proud of it!!,0
.@chrissys3devils we seriously don't think we can love this much more!  Thank you for sharing and spreading the word #LikeAGirl!,0
.@HeatherMahalik You are a #LikeAGirl inspiration!,0
.@LUNAbar We're honored to champion the strength talent character & downright amazingness of every girl!Thanks for your support! #LikeAGirl,0
.@McCourtyTwins Maybe we’ll see her playing football in a few years #LikeAGirl ?,0
